"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3199996948242","39.2099990844727","39.2799987792969","39.439998626709","39.7799987792969","40.1300010681152","40.439998626709","40.8300018310547","41.2099990844727","41.5299987792969","42.0299987792969","42.4799995422363","42.9799995422363","43.3199996948242","43.5999984741211","44.0499992370605","44.5","44.0099983215332","43.4700012207031","43.9900016784668","44.3899993896484","45.0699996948242","46.7200012207031","48.4500007629395","48.7599983215332","50.6199989318848","51.9500007629395","51.4300003051758","51.2000007629395","","",
"Samoa Americana","ASM","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua y Barbuda","ATG","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1399993896484","71.6600036621094","71.5899963378906","71.9300003051758","72.5999984741211","73.0299987792969","73.2399978637695","73.6500015258789","73.9000015258789","73.5299987792969","74.5100021362305","74.6999969482422","75.1999969482422","75.0199966430664","75.2900009155273","75.3099975585938","75.5","75.0699996948242","75.629997253418","75.7900009155273","76.3499984741211","76.4899978637695","76.9300003051758","76.9199981689453","77.9700012207031","78.0199966430664","77.9700012207031","77.5","78.379997253418","","",
"Austria","AUT","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.3800010681152","58.9500007629395","59.7599983215332","60.3300018310547","60.560001373291","62.2700004577637","63.4700012207031","63.9500007629395","64.0100021362305","63.9300003051758","64.8300018310547","65.3899993896484","65.5800018310547","68.370002746582","67.1500015258789","66.5899963378906","67.1500015258789","68.5100021362305","69.7099990844727","69.879997253418","69.0400009155273","69.25","69.5199966430664","69.4100036621094","69.7099990844727","70.0899963378906","71.1500015258789","70.870002746582","70.9899978637695","","",
"Azerbaiyán","AZE","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3800010681152","45.3300018310547","46.0200004577637","45.6599998474121","45.0200004577637","45.2000007629395","45.8699989318848","46.5800018310547","46.5200004577637","48.1100006103516","49.2299995422363","48.2799987792969","48.4099998474121","48.560001373291","48.6100006103516","48.0999984741211","48.8300018310547","48.2799987792969","49.2200012207031","48.0499992370605","48.0400009155273","48.060001373291","48.5200004577637","48.9500007629395","49.5800018310547","49.3300018310547","49.2799987792969","49.0200004577637","49.2200012207031","","",
"Burundi","BDI","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.34000015258789","5.38000011444092","5.36999988555908","5.38000011444092","5.36999988555908","5.3600001335144","5.42999982833862","5.59000015258789","5.78999996185303","5.98000001907349","6.21999979019165","6.48000001907349","6.65999984741211","6.94000005722046","7.15999984741211","7.48000001907349","7.76000022888184","8.09000015258789","8.40999984741211","8.77000045776367","9.11999988555908","9.51000022888184","9.92000007629395","10.3199996948242","10.2299995422363","10.2399997711182","10.2200002670288","10.3400001525879","10.4499998092651","","",
"Bélgica","BEL","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.8000030517578","66.4800033569336","67.9100036621094","68.2300033569336","69.0699996948242","69.620002746582","69.8000030517578","70.5199966430664","71.8399963378906","72.2799987792969","73.129997253418","72.4300003051758","73.3600006103516","72.8399963378906","73.2799987792969","73.3499984741211","73.7200012207031","73.7799987792969","75.0400009155273","75.2699966430664","75.4700012207031","77.0699996948242","76.9400024414063","77.3899993896484","77.3899993896484","77.4899978637695","78.0800018310547","77.9400024414063","78.2399978637695","","",
"Benin","BEN","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9799995422363","29.1100006103516","29.3500003814697","29.3400001525879","29.6499996185303","29.9300003051758","30.3099994659424","30.6900005340576","31.1399993896484","31.7000007629395","32.2900009155273","32.8400001525879","33.3300018310547","33.9099998474121","34.310001373291","34.8800010681152","35.6100006103516","36.2900009155273","36.7900009155273","37.2799987792969","37.8400001525879","38.5","39.2900009155273","40.0499992370605","40.4900016784668","41.1399993896484","41.8499984741211","42.6399993896484","43.4199981689453","","",
"Burkina Faso","BFA","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.05999994277954","7.15999984741211","7.32999992370605","7.53000020980835","8.25","9.15999984741211","10.0500001907349","11.0600004196167","12.1800003051758","13.2299995422363","14.539999961853","15.8900003433228","17.4899997711182","19.0799999237061","20.9899997711182","22.8899993896484","24.7800006866455","26.8500003814697","28.7600002288818","31","33.0499992370605","34.9700012207031","36.6399993896484","38.0699996948242","40.4000015258789","42.8600006103516","45.310001373291","47.6699981689453","48.6399993896484","","",
"Bangladesh","BGD","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9099998474121","18.3899993896484","20","21.7099990844727","23.5799999237061","25.6000003814697","25.2000007629395","24.9099998474121","24.6700000762939","24.4899997711182","26.3999996185303","28.3899993896484","30.5100002288818","32.7200012207031","35.0499992370605","37.4099998474121","36.8699989318848","36.2900009155273","35.6800003051758","35.0699996948242","35.3800010681152","35.6800003051758","35.9700012207031","36.2799987792969","36.5800018310547","36.8699989318848","38.9799995422363","39.7700004577637","40.3800010681152","","",
"Bulgaria","BGR","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3300018310547","40.810001373291","42.5099983215332","44.1300010681152","45.8899993896484","47.3899993896484","49.0900001525879","50.5699996948242","52.3300018310547","53.9700012207031","57.5400009155273","56.6300010681152","56.7299995422363","56.3400001525879","56.8199996948242","57.4199981689453","56.9599990844727","56.0999984741211","57.6699981689453","60.2099990844727","61.7700004577637","62.2400016784668","63.1500015258789","62.8800010681152","63.25","63.4599990844727","63.0900001525879","63.310001373291","63.3600006103516","","",
"Bahrein","BHR","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0400009155273","69.2200012207031","68.9700012207031","69.25","69.4800033569336","69.6999969482422","69.9000015258789","70.1699981689453","70.2799987792969","69.879997253418","69.8600006103516","69.8199996948242","69.4700012207031","68.6100006103516","67.629997253418","66.4700012207031","65.370002746582","64.2699966430664","64.3499984741211","63.2000007629395","63.7000007629395","63.9500007629395","63.8199996948242","63.689998626709","63.7700004577637","63.5999984741211","63.5099983215332","63.6300010681152","63.810001373291","","",
"Bahamas","BHS","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4199981689453","79.4499969482422","82.2900009155273","81.6600036621094","81.4199981689453","80.2099990844727","81.5100021362305","81.1699981689453","79.25","78.879997253418","78.75","79.5999984741211","81.1500015258789","79.4899978637695","78.6900024414063","79.1900024414063","79.7399978637695","80.8199996948242","81.0599975585938","81.1800003051758","81.379997253418","81.4199981689453","81.9100036621094","82.129997253418","82.629997253418","82.7600021362305","82.8300018310547","83.1500015258789","83.3099975585938","","",
"Bosnia y Herzegovina","BIH","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0400009155273","37.2200012207031","37.6500015258789","38.5800018310547","39.7099990844727","41.0699996948242","42.0999984741211","42.9700012207031","44.0800018310547","44.8899993896484","45.810001373291","46.7000007629395","47.3699989318848","47.9000015258789","48.3400001525879","48.689998626709","47.5999984741211","46.9500007629395","47.2799987792969","49.4300003051758","51.5","49.0800018310547","51.3199996948242","52.9199981689453","51.8600006103516","50.7700004577637","51.4700012207031","52.1399993896484","50.3300018310547","","",
"Belarús","BLR","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0099983215332","48.1100006103516","48.5800018310547","49.0200004577637","49.3699989318848","49.8899993896484","50.5200004577637","51.1399993896484","51.7099990844727","52.3199996948242","53.1300010681152","53.689998626709","54.2999992370605","54.8199996948242","55.3400001525879","55.7099990844727","56.0900001525879","56.3800010681152","56.6800003051758","57.0999984741211","57.439998626709","57.8899993896484","58.2200012207031","58.6199989318848","59.2299995422363","58.75","58.5400009155273","58.060001373291","58.560001373291","","",
"Belice","BLZ","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5800018310547","55.9000015258789","56.0999984741211","57.3600006103516","55.0400009155273","54.3600006103516","51.8400001525879","56.9900016784668","55.5499992370605","56.5999984741211","57.8899993896484","59.1399993896484","60.4099998474121","61.4900016784668","62.560001373291","62.9300003051758","63.4000015258789","63.7299995422363","64.2300033569336","64.6900024414063","65.0400009155273","65.4199981689453","65.7699966430664","66.1500015258789","66.5","65.7300033569336","66.8899993896484","67.4000015258789","67.6100006103516","","",
"Bermudas","BMU","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3899993896484","38.5699996948242","38.8199996948242","39.0999984741211","39.439998626709","39.8300018310547","40.1399993896484","40.4599990844727","41.1399993896484","42.439998626709","40.0999984741211","39.8600006103516","44.4000015258789","44.4000015258789","41.9900016784668","43.0400009155273","44.2299995422363","48.7000007629395","49.2099990844727","49.2700004577637","49.2799987792969","51.6100006103516","50.939998626709","48.5200004577637","49.6199989318848","49.5299987792969","49.4900016784668","49.4500007629395","50.0499992370605","","",
"Brasil","BRA","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.939998626709","57.2000007629395","57.7099990844727","58.2799987792969","59.0999984741211","60.0499992370605","60.2599983215332","61","61.25","61.6800003051758","62.0099983215332","61.4599990844727","61.8300018310547","61.2400016784668","61.4199981689453","62.4500007629395","62.8300018310547","62.9199981689453","63.8699989318848","64.7799987792969","65.6999969482422","65.5100021362305","65.8899993896484","66.7699966430664","67.620002746582","68.9800033569336","70.0699996948242","70.6100006103516","70.9400024414063","","",
"Barbados","BRB","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3600006103516","74.0899963378906","75.370002746582","75.8300018310547","75.7900009155273","76.1600036621094","75.4499969482422","74.6900024414063","74.2799987792969","75.1500015258789","76.1699981689453","77.2200012207031","77.8300018310547","79.2200012207031","79.4199981689453","79.7399978637695","79.8199996948242","79.5999984741211","79.1399993896484","78.3199996948242","78.1800003051758","78.6900024414063","78.3300018310547","77.8499984741211","77.75","77.8300018310547","77.9000015258789","78.129997253418","78.4199981689453","","",
"Brunei Darussalam","BRN","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8199996948242","73.7099990844727","73.5899963378906","73.8099975585938","73.5100021362305","74.0899963378906","74.4300003051758","74.2799987792969","75.5699996948242","76.2799987792969","76.1999969482422","76.7799987792969","77.4199981689453","77.879997253418","78.5500030517578","78.9599990844727","78.870002746582","79.620002746582","79.3000030517578","79.7900009155273","80.3899993896484","80.6100006103516","80.6100006103516","80.8199996948242","81.3399963378906","82.0100021362305","82.5100021362305","79.5400009155273","77.2799987792969","","",
"Bhután","BTN","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2999992370605","24.4699993133545","24.6399993896484","24.8400001525879","25.0499992370605","25.3899993896484","25.6599998474121","25.8999996185303","26.1900005340576","26.6000003814697","26.9899997711182","27.4400005340576","27.9400005340576","28.4599990844727","29.0499992370605","29.6499996185303","30.5200004577637","31.4400005340576","32.5499992370605","33.7700004577637","30.6499996185303","31.7399997711182","32.7000007629395","32.5200004577637","32.3499984741211","32.8400001525879","33.2700004577637","33.6599998474121","34.060001373291","","",
"Botswana","BWA","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6399993896484","58.7000007629395","58.689998626709","58.5999984741211","58.7700004577637","59.1300010681152","58.4000015258789","56.9900016784668","58.0400009155273","58.8800010681152","57.8800010681152","57.060001373291","56.1399993896484","56.2999992370605","56.4799995422363","56.7099990844727","56.7900009155273","56.8199996948242","56.7999992370605","57.3499984741211","57.8800010681152","58.3699989318848","59.1199989318848","59.7000007629395","60.0900001525879","60.7000007629395","61.2599983215332","61.8899993896484","62.4900016784668","","",
"República Centroafricana","CAF","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1000003814697","15.0600004196167","15.1199998855591","15.2799997329712","15.4899997711182","15.4899997711182","15.7399997711182","15.9899997711182","16.2399997711182","16.3099994659424","16.6700000762939","17.0200004577637","16.9799995422363","17.4400005340576","17.6900005340576","18.1100006103516","18.5300006866455","18.8500003814697","19.5200004577637","20.0699996948242","20.6599998474121","21.3400001525879","20.5200004577637","20.9599990844727","21.6100006103516","22.25","22.8500003814697","23.3999996185303","23.8899993896484","","",
"Canadá","CAN","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.629997253418","73.370002746582","74.0100021362305","73.9800033569336","73.9199981689453","74.1399993896484","73.9400024414063","73.8899993896484","74.0699996948242","74.1900024414063","74.7799987792969","74.6500015258789","74.9199981689453","74.9300003051758","75.1900024414063","75.7799987792969","76.3300018310547","76.5999984741211","77.7600021362305","78.0400009155273","77.9300003051758","77.7799987792969","77.9000015258789","78.1100006103516","78.4300003051758","78.75","78.9499969482422","78.9400024414063","79.2399978637695","","",
"Europa Central y del Báltico","CEB","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1770602653608","41.1470774546867","41.7224588268705","42.650955263036","43.661158577525","44.7765442923198","44.9063746647476","45.6372532948829","46.6243527898311","47.461012942862","47.8854821749576","49.597418618074","50.5268249862529","51.4526190449952","52.0439279329779","52.8234322699533","53.0817345128975","53.2533359686965","54.8077867054728","55.573136814453","55.8381263967866","56.2545485009355","56.8362410080113","57.1076056436518","57.7920224128737","58.1462502387697","58.1236264960045","58.4706554638293","58.8499457759576","","",
"Suiza","CHE","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.4899978637695","67.75","68.2300033569336","68.1999969482422","67.129997253418","69.129997253418","70","70.2399978637695","70.5299987792969","70.1500015258789","71.1999969482422","72.3099975585938","73.3300018310547","73.8099975585938","73.6399993896484","73.5400009155273","73.4499969482422","73.5299987792969","74.6100006103516","74.0800018310547","74.2099990844727","74.8600006103516","74.6800003051758","75.129997253418","75.8099975585938","76.0500030517578","76.379997253418","76.5100021362305","77.0699996948242","","",
"Islas del Canal","CHI","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.689998626709","57.9599990844727","58.2000007629395","58.3899993896484","58.689998626709","59.0400009155273","59.3899993896484","59.7900009155273","60.2000007629395","60.5","61.3899993896484","62.2400016784668","63.1399993896484","63.7999992370605","64.3600006103516","64.7300033569336","65.0899963378906","65.9300003051758","67.1399993896484","67.75","68.3499984741211","68.9300003051758","69.4499969482422","69.9100036621094","70.4199981689453","70.9800033569336","71.5500030517578","72.1500015258789","72.7300033569336","","",
"Chile","CHL","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.6100006103516","55.5099983215332","56.2200012207031","57.7299995422363","58.2400016784668","58","58.2900009155273","60.0299987792969","62.1500015258789","62.1699981689453","62.4799995422363","62.6399993896484","63","63.0400009155273","63.8899993896484","63.8600006103516","64.3099975585938","64.7399978637695","65.7399978637695","66.4400024414063","66.3600006103516","66.1900024414063","66.6500015258789","67.1100006103516","67.3399963378906","67.5100021362305","68.0100021362305","68.4599990844727","68.7799987792969","","",
"China","CHN","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8999996185303","19.7999992370605","21.2000007629395","23","24.7999992370605","26","26.3999996185303","26.7000007629395","26.8999996185303","27.4899997711182","27.6900005340576","28.5900001525879","29.2999992370605","30.6000003814697","31.3999996185303","32.2000007629395","32.4000015258789","33.2000007629395","34.0999984741211","34.5999984741211","35.7000007629395","36.0999984741211","38.5","40.5999984741211","42.2299995422363","43.5","44.9099998474121","45.6100006103516","47.25","","",
"Côte d'Ivoire","CIV","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.810001373291","33.9000015258789","34.0099983215332","34.1599998474121","34.5","34.9099998474121","35.189998626709","35.6399993896484","35.9900016784668","36.2200012207031","36.7200012207031","37.0699996948242","37.439998626709","37.9599990844727","38.5200004577637","39.0699996948242","39.5900001525879","40.1800003051758","40.75","41.2900009155273","41.3499984741211","42.2599983215332","43.0099983215332","43.7000007629395","44.4000015258789","45","45.5900001525879","46.2599983215332","46.9900016784668","","",
"Camerún","CMR","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0300006866455","22.0599994659424","21.9799995422363","22.1200008392334","22.3199996948242","22.5599994659424","22.8600006103516","23.1599998474121","23.5","23.8500003814697","24.3199996948242","24.9899997711182","25.7199993133545","26.6100006103516","27.2999992370605","28.1000003814697","29","30.2399997711182","31.4099998474121","32.7099990844727","34.0499992370605","35.439998626709","36.9000015258789","38.310001373291","39.189998626709","39.9599990844727","40.6699981689453","41.4099998474121","42.0900001525879","","",
"Congo, República Democrática del","COD","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7000007629395","18.6000003814697","18.4599990844727","18.4300003051758","18.5200004577637","18.5799999237061","18.5400009155273","18.6299991607666","18.6200008392334","18.4599990844727","18.4699993133545","18.7199993133545","19.1000003814697","19.5200004577637","19.9200000762939","20.2800006866455","20.6700000762939","21.0799999237061","21.3099994659424","21.7800006866455","22.2299995422363","22.7000007629395","23.25","23.8500003814697","24.3400001525879","24.6100006103516","24.9599990844727","25.4500007629395","25.8600006103516","","",
"Congo, República del","COG","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0900001525879","31.3199996948242","31.4699993133545","31.5100002288818","31.8299999237061","32.2200012207031","32.4599990844727","32.8499984741211","33.0400009155273","33.7999992370605","34.3300018310547","34.9099998474121","35.2700004577637","35.8300018310547","36.6199989318848","37.2799987792969","37.439998626709","38.0699996948242","38.7299995422363","39.6599998474121","40.2200012207031","40.8800010681152","41.5299987792969","42.3899993896484","42.9700012207031","43.2999992370605","43.7400016784668","44.4599990844727","44.9900016784668","","",
"Colombia","COL","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5200004577637","56.7299995422363","56.939998626709","57.2200012207031","57.5099983215332","57.8600006103516","58.2599983215332","58.5999984741211","58.8800010681152","59.0099983215332","59.3800010681152","59.6100006103516","59.8800010681152","60.2000007629395","60.4199981689453","60.7700004577637","61.1199989318848","61.310001373291","61.560001373291","61.6199989318848","61.5299987792969","61.9300003051758","63.7599983215332","63.9900016784668","64.1699981689453","64.5800018310547","64.0500030517578","63.2999992370605","64.1100006103516","","",
"Comoras","COM","Empleos en servicios (% del total de empleos)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.1100006103516","25.3799991607666","25.5699996948242","25.6100006103516","25.8700008392334","26.0300006866455","26.3600006103516","26.6499996185303","26.9899997711182","27.75","28.2600002288818","28.8199996948242","29.3899993896484","30.0300006866455","31.2299995422363","32.439998626709","33.5499992370605","34.8800010681152","36.1800003051758","37.5299987792969","38.9000015258789","40.2400016784668","41.6300010681152","42.9599990844727","43.6699981689453","44.4599990844727","45.2900009155273","46.0900001525879","46.7900009155273","","",
